帧索引,时间戳(ISO),卫星位置_x(m),卫星位置_y(m),卫星位置_z(m),卫星四元数_w,卫星四元数_x,卫星四元数_y,卫星四元数_z,摄像机焦距(mm),摄像机类型,摄像机传感器宽度(mm),摄像机传感器高度(mm)
115,2025-01-01T00:38:27.469880,-0.685000,7.965380,-6.096680,0.085168,-0.558868,-0.800033,-0.200898,50.00,PERSP,36.00,24.00
116,2025-01-01T00:38:47.710843,-0.680636,7.966460,-6.101929,0.091845,-0.551038,-0.803120,-0.207171,50.00,PERSP,36.00,24.00
117,2025-01-01T00:39:07.951807,-0.678374,7.966736,-6.107544,0.098553,-0.543068,-0.806103,-0.213454,50.00,PERSP,36.00,24.00
118,2025-01-01T00:39:28.192771,-0.679803,7.966403,-6.108643,0.105225,-0.535039,-0.808950,-0.219685,50.00,PERSP,36.00,24.00
119,2025-01-01T00:39:48.433735,-0.683042,7.966768,-6.109009,0.111831,-0.526986,-0.811651,-0.225835,50.00,PERSP,36.00,24.00
120,2025-01-01T00:40:08.674699,-0.688506,7.966346,-6.111328,0.118511,-0.518739,-0.814263,-0.232035,50.00,PERSP,36.00,24.00
121,2025-01-01T00:40:28.915663,-0.696578,7.964465,-6.110962,0.125177,-0.510404,-0.816748,-0.238203,50.00,PERSP,36.00,24.00
122,2025-01-01T00:40:49.156627,-0.706733,7.963317,-6.111816,0.131798,-0.502021,-0.819095,-0.244310,50.00,PERSP,36.00,24.00
123,2025-01-01T00:41:09.397590,-0.719888,7.963264,-6.111328,0.138335,-0.493642,-0.821293,-0.250320,50.00,PERSP,36.00,24.00
124,2025-01-01T00:41:29.638554,-0.735793,7.962343,-6.110474,0.144882,-0.485144,-0.823374,-0.256321,50.00,PERSP,36.00,24.00
125,2025-01-01T00:41:49.879518,-0.753459,7.959895,-6.105347,0.151454,-0.476508,-0.825340,-0.262325,50.00,PERSP,36.00,24.00
126,2025-01-01T00:42:10.120482,-0.774434,7.957907,-6.093994,0.157955,-0.467861,-0.827164,-0.268245,50.00,PERSP,36.00,24.00
127,2025-01-01T00:42:30.361446,-0.796448,7.955197,-6.090210,0.164510,-0.459035,-0.828879,-0.274194,50.00,PERSP,36.00,24.00
128,2025-01-01T00:42:50.602410,-0.821684,7.952341,-6.083740,0.170963,-0.450238,-0.830445,-0.280032,50.00,PERSP,36.00,24.00
129,2025-01-01T00:43:10.843373,-0.850202,7.949437,-6.074585,0.177403,-0.441354,-0.831884,-0.285838,50.00,PERSP,36.00,24.00
130,2025-01-01T00:43:31.084337,-0.880774,7.946387,-6.059082,0.183809,-0.432410,-0.833192,-0.291593,50.00,PERSP,36.00,24.00
131,2025-01-01T00:43:51.325301,-0.914755,7.943082,-6.047241,0.190168,-0.423424,-0.834367,-0.297287,50.00,PERSP,36.00,24.00
132,2025-01-01T00:44:11.566265,-0.948813,7.938264,-6.031372,0.196561,-0.414282,-0.835423,-0.302991,50.00,PERSP,36.00,24.00
133,2025-01-01T00:44:31.807229,-0.987511,7.933458,-6.019043,0.202866,-0.405155,-0.836339,-0.308597,50.00,PERSP,36.00,24.00
134,2025-01-01T00:44:52.048193,-1.028244,7.929376,-6.005005,0.209128,-0.395984,-0.837123,-0.314145,50.00,PERSP,36.00,24.00
135,2025-01-01T00:45:12.289157,-1.071867,7.922636,-5.990356,0.215433,-0.386639,-0.837785,-0.319710,50.00,PERSP,36.00,24.00
136,2025-01-01T00:45:32.530120,-1.117721,7.917129,-5.949707,0.221637,-0.377334,-0.838310,-0.325166,50.00,PERSP,36.00,24.00
137,2025-01-01T00:45:52.771084,-1.167170,7.909440,-5.836182,0.227826,-0.367939,-0.838705,-0.330589,50.00,PERSP,36.00,24.00
138,2025-01-01T00:46:13.012048,-1.218874,7.902034,-5.713867,0.233957,-0.358524,-0.838969,-0.335940,50.00,PERSP,36.00,24.00
139,2025-01-01T00:46:33.253012,-1.272513,7.892351,-5.594971,0.240106,-0.348967,-0.839103,-0.341287,50.00,PERSP,36.00,24.00
140,2025-01-01T00:46:53.493976,-1.329413,7.882905,-5.493408,0.246210,-0.339366,-0.839106,-0.346574,50.00,PERSP,36.00,24.00
141,2025-01-01T00:47:13.734940,-1.389758,7.873744,-5.372925,0.252220,-0.329800,-0.838977,-0.351758,50.00,PERSP,36.00,24.00
142,2025-01-01T00:47:33.975904,-1.453493,7.862446,-5.256714,0.258200,-0.320170,-0.838719,-0.356896,50.00,PERSP,36.00,24.00
143,2025-01-01T00:47:54.216867,-1.518490,7.849725,-5.141602,0.264198,-0.310394,-0.838326,-0.362028,50.00,PERSP,36.00,24.00
144,2025-01-01T00:48:14.457831,-1.587033,7.835865,-5.040771,0.270102,-0.300655,-0.837806,-0.367059,50.00,PERSP,36.00,24.00
145,2025-01-01T00:48:34.698795,-1.657885,7.821007,-4.931396,0.275984,-0.290837,-0.837154,-0.372049,50.00,PERSP,36.00,24.00
146,2025-01-01T00:48:54.939759,-1.732885,7.804631,-4.855347,0.281836,-0.280951,-0.836369,-0.376992,50.00,PERSP,36.00,24.00
147,2025-01-01T00:49:15.180723,-1.810606,7.787447,-4.853638,0.287607,-0.271084,-0.835458,-0.381845,50.00,PERSP,36.00,24.00
148,2025-01-01T00:49:35.421687,-1.890921,7.768270,-4.854492,0.293369,-0.261113,-0.834411,-0.386668,50.00,PERSP,36.00,24.00
149,2025-01-01T00:49:55.662651,-1.974274,7.747290,-4.862183,0.299064,-0.251138,-0.833238,-0.391414,50.00,PERSP,36.00,24.00
150,2025-01-01T00:50:15.903614,-2.061685,7.725075,-4.841187,0.304680,-0.241182,-0.831943,-0.396071,50.00,PERSP,36.00,24.00
151,2025-01-01T00:50:36.144578,-2.150285,7.700297,-4.844604,0.310319,-0.231063,-0.830501,-0.400726,50.00,PERSP,36.00,24.00
152,2025-01-01T00:50:56.385542,-2.243379,7.673620,-4.846558,0.315876,-0.220966,-0.828937,-0.405290,50.00,PERSP,36.00,24.00
153,2025-01-01T00:51:16.626506,-2.338959,7.644475,-4.847656,0.321390,-0.210824,-0.827242,-0.409796,50.00,PERSP,36.00,24.00
