帧索引,时间戳(ISO),卫星位置_x(m),卫星位置_y(m),卫星位置_z(m),卫星四元数_w,卫星四元数_x,卫星四元数_y,卫星四元数_z,摄像机焦距(mm),摄像机类型,摄像机传感器宽度(mm),摄像机传感器高度(mm)
173,2025-01-01T00:58:01.445783,-4.793805,-6.397880,1747.786987,0.246502,-0.380320,-0.285380,-0.844483,50.00,PERSP,36.00,24.00
174,2025-01-01T00:58:21.686747,-4.930465,-6.292407,1747.785278,0.237328,-0.383355,-0.281244,-0.847122,50.00,PERSP,36.00,24.00
175,2025-01-01T00:58:41.927711,-5.068168,-6.182661,1747.783081,0.228021,-0.386463,-0.277014,-0.849656,50.00,PERSP,36.00,24.00
176,2025-01-01T00:59:02.168675,-5.204068,-6.068074,1747.780884,0.218511,-0.389377,-0.272706,-0.852215,50.00,PERSP,36.00,24.00
177,2025-01-01T00:59:22.409639,-5.339707,-5.949880,1747.777466,0.208954,-0.392541,-0.268302,-0.854555,50.00,PERSP,36.00,24.00
178,2025-01-01T00:59:42.650602,-5.473628,-5.827271,1747.778442,0.199249,-0.395591,-0.263827,-0.856857,50.00,PERSP,36.00,24.00
179,2025-01-01T01:00:02.891566,-5.606712,-5.700485,1747.779297,0.189437,-0.398603,-0.259281,-0.859071,50.00,PERSP,36.00,24.00
180,2025-01-01T01:00:23.132530,-5.734784,-5.569664,1747.780273,0.179490,-0.401445,-0.254684,-0.861256,50.00,PERSP,36.00,24.00
181,2025-01-01T01:00:43.373494,-5.864112,-5.435544,1747.784302,0.169544,-0.404467,-0.250009,-0.863225,50.00,PERSP,36.00,24.00
182,2025-01-01T01:01:03.614458,-5.987461,-5.297805,1747.782349,0.159491,-0.407299,-0.245301,-0.865158,50.00,PERSP,36.00,24.00
183,2025-01-01T01:01:23.855422,-6.109818,-5.157203,1747.786011,0.149451,-0.410226,-0.240532,-0.866905,50.00,PERSP,36.00,24.00
184,2025-01-01T01:01:44.096386,-6.227395,-5.013450,1747.784058,0.139318,-0.412909,-0.235754,-0.868629,50.00,PERSP,36.00,24.00
185,2025-01-01T01:02:04.337349,-6.343153,-4.867547,1747.785278,0.129251,-0.415720,-0.230924,-0.870141,50.00,PERSP,36.00,24.00
186,2025-01-01T01:02:24.578313,-6.453951,-4.718985,1747.786133,0.119117,-0.418261,-0.226108,-0.871633,50.00,PERSP,36.00,24.00
187,2025-01-01T01:02:44.819277,-6.561336,-4.568957,1747.786987,0.109077,-0.420904,-0.221257,-0.872919,50.00,PERSP,36.00,24.00
188,2025-01-01T01:03:05.060241,-6.661141,-4.417345,1747.791260,0.098987,-0.423231,-0.216450,-0.874200,50.00,PERSP,36.00,24.00
189,2025-01-01T01:03:25.301205,-6.762675,-4.264512,1747.789062,0.089104,-0.425852,-0.211581,-0.875182,50.00,PERSP,36.00,24.00
190,2025-01-01T01:03:45.542169,-6.856401,-4.110805,1747.793213,0.079179,-0.428094,-0.206790,-0.876187,50.00,PERSP,36.00,24.00
191,2025-01-01T01:04:05.783133,-6.947116,-3.956832,1747.790771,0.069409,-0.430409,-0.201991,-0.877000,50.00,PERSP,36.00,24.00
192,2025-01-01T01:04:26.024096,-7.031834,-3.802752,1747.801025,0.059739,-0.432627,-0.197228,-0.877705,50.00,PERSP,36.00,24.00
193,2025-01-01T01:04:46.265060,-7.113929,-3.648672,1747.799072,0.050205,-0.434795,-0.192497,-0.878281,50.00,PERSP,36.00,24.00
194,2025-01-01T01:05:06.506024,-7.190613,-3.495565,1747.806274,0.040766,-0.436789,-0.187836,-0.878790,50.00,PERSP,36.00,24.00
195,2025-01-01T01:05:26.746988,-7.261065,-3.343194,1747.812622,0.031471,-0.438700,-0.183230,-0.879192,50.00,PERSP,36.00,24.00
196,2025-01-01T01:05:46.987952,-7.330305,-3.191440,1747.813843,0.022379,-0.440634,-0.178655,-0.879445,50.00,PERSP,36.00,24.00
197,2025-01-01T01:06:07.228916,-7.393307,-3.041869,1747.818115,0.013416,-0.442402,-0.174170,-0.879639,50.00,PERSP,36.00,24.00
198,2025-01-01T01:06:27.469880,-7.452468,-2.893533,1747.830200,0.004667,-0.444179,-0.169729,-0.879702,50.00,PERSP,36.00,24.00
199,2025-01-01T01:06:47.710843,-7.507361,-2.747617,1747.849976,0.003949,0.445767,0.165398,0.879727,50.00,PERSP,36.00,24.00
199,2025-01-01T01:06:47.710843,-7.507361,-2.747617,1747.849976,0.003949,0.445767,0.165398,0.879727,50.00,PERSP,36.00,24.00
