帧索引,时间戳(ISO),卫星位置_x(m),卫星位置_y(m),卫星位置_z(m),卫星四元数_w,卫星四元数_x,卫星四元数_y,卫星四元数_z,摄像机焦距(mm),摄像机类型,摄像机传感器宽度(mm),摄像机传感器高度(mm)
156,2025-01-01T00:52:17.349398,-36.213448,-37.869549,1747.076416,0.196771,-0.387413,-0.255887,-0.863548,50.00,PERSP,36.00,24.00
157,2025-01-01T00:52:37.590361,-36.336296,-37.746620,1747.074951,0.195302,-0.387801,-0.255237,-0.863899,50.00,PERSP,36.00,24.00
158,2025-01-01T00:52:57.831325,-36.467690,-37.622051,1747.075928,0.193828,-0.388271,-0.254568,-0.864217,50.00,PERSP,36.00,24.00
159,2025-01-01T00:53:18.072289,-36.595276,-37.493141,1747.070190,0.192293,-0.388652,-0.253893,-0.864587,50.00,PERSP,36.00,24.00
160,2025-01-01T00:53:38.313253,-36.731606,-37.363224,1747.077637,0.190768,-0.389147,-0.253197,-0.864907,50.00,PERSP,36.00,24.00
161,2025-01-01T00:53:58.554217,-36.868313,-37.230171,1747.069946,0.189208,-0.389631,-0.252489,-0.865238,50.00,PERSP,36.00,24.00
162,2025-01-01T00:54:18.795181,-37.001411,-37.093071,1747.067749,0.187593,-0.390035,-0.251776,-0.865616,50.00,PERSP,36.00,24.00
163,2025-01-01T00:54:39.036145,-37.001411,-37.093071,1747.067749,0.187593,-0.390035,-0.251776,-0.865616,50.00,PERSP,36.00,24.00
164,2025-01-01T00:54:59.277108,-37.280144,-36.813274,1747.061279,0.184331,-0.390981,-0.250305,-0.866316,50.00,PERSP,36.00,24.00
165,2025-01-01T00:55:19.518072,-37.424824,-36.670456,1747.052490,0.182685,-0.391518,-0.249547,-0.866641,50.00,PERSP,36.00,24.00
166,2025-01-01T00:55:39.759036,-37.568745,-36.524410,1747.047974,0.180999,-0.392010,-0.248783,-0.866991,50.00,PERSP,36.00,24.00
167,2025-01-01T00:56:00,-37.708584,-36.375458,1747.038086,0.179276,-0.392461,-0.248013,-0.867366,50.00,PERSP,36.00,24.00
168,2025-01-01T00:56:20.240964,-37.853550,-36.224697,1747.030640,0.177543,-0.392947,-0.247231,-0.867726,50.00,PERSP,36.00,24.00
169,2025-01-01T00:56:40.481928,-38.006207,-36.073112,1747.025146,0.175828,-0.393538,-0.246429,-0.868035,50.00,PERSP,36.00,24.00
170,2025-01-01T00:57:00.722892,-38.149086,-35.917416,1747.019897,0.174044,-0.393990,-0.245633,-0.868415,50.00,PERSP,36.00,24.00
171,2025-01-01T00:57:20.963855,-38.292439,-35.759979,1747.021240,0.172245,-0.394451,-0.244828,-0.868792,50.00,PERSP,36.00,24.00
172,2025-01-01T00:57:41.204819,-38.443386,-35.601566,1747.021973,0.170459,-0.394994,-0.244006,-0.869128,50.00,PERSP,36.00,24.00
173,2025-01-01T00:58:01.445783,-38.591675,-35.440521,1747.020020,0.168638,-0.395485,-0.243183,-0.869491,50.00,PERSP,36.00,24.00
174,2025-01-01T00:58:21.686747,-38.736877,-35.277660,1747.018311,0.166798,-0.395962,-0.242355,-0.869860,50.00,PERSP,36.00,24.00
175,2025-01-01T00:58:41.927711,-38.888062,-35.113884,1747.015869,0.164973,-0.396514,-0.241512,-0.870191,50.00,PERSP,36.00,24.00
176,2025-01-01T00:59:02.168675,-39.027805,-34.946480,1747.013916,0.163070,-0.396887,-0.240684,-0.870609,50.00,PERSP,36.00,24.00
177,2025-01-01T00:59:22.409639,-39.027805,-34.946480,1747.013916,0.163070,-0.396887,-0.240684,-0.870609,50.00,PERSP,36.00,24.00
178,2025-01-01T00:59:42.650602,-39.335232,-34.612282,1747.011353,0.159392,-0.398063,-0.238963,-0.871227,50.00,PERSP,36.00,24.00
179,2025-01-01T01:00:02.891566,-39.486343,-34.442581,1747.012085,0.157520,-0.398596,-0.238102,-0.871559,50.00,PERSP,36.00,24.00
180,2025-01-01T01:00:23.132530,-39.486343,-34.442581,1747.012085,0.157520,-0.398596,-0.238102,-0.871559,50.00,PERSP,36.00,24.00
181,2025-01-01T01:00:43.373494,-39.781570,-34.099129,1747.017212,0.153738,-0.399607,-0.236376,-0.872242,50.00,PERSP,36.00,24.00
182,2025-01-01T01:01:03.614458,-39.926697,-33.925568,1747.015137,0.151827,-0.400075,-0.235513,-0.872595,50.00,PERSP,36.00,24.00
183,2025-01-01T01:01:23.855422,-40.081455,-33.752518,1747.019287,0.149966,-0.400686,-0.234630,-0.872874,50.00,PERSP,36.00,24.00
184,2025-01-01T01:01:44.096386,-40.081455,-33.752518,1747.019287,0.149966,-0.400686,-0.234630,-0.872874,50.00,PERSP,36.00,24.00
185,2025-01-01T01:02:04.337349,-40.374054,-33.402470,1747.017578,0.146170,-0.401713,-0.232883,-0.873514,50.00,PERSP,36.00,24.00
186,2025-01-01T01:02:24.578313,-40.511627,-33.225716,1747.019043,0.144230,-0.402113,-0.232023,-0.873881,50.00,PERSP,36.00,24.00
187,2025-01-01T01:02:44.819277,-40.660404,-33.049957,1747.020020,0.142355,-0.402677,-0.231141,-0.874162,50.00,PERSP,36.00,24.00
188,2025-01-01T01:03:05.060241,-40.788349,-32.872013,1747.024048,0.140392,-0.402996,-0.230293,-0.874557,50.00,PERSP,36.00,24.00
189,2025-01-01T01:03:25.301205,-40.943924,-32.696678,1747.021729,0.138570,-0.403676,-0.229395,-0.874769,50.00,PERSP,36.00,24.00
190,2025-01-01T01:03:45.542169,-41.075371,-32.519131,1747.025879,0.136641,-0.404053,-0.228542,-0.875123,50.00,PERSP,36.00,24.00
191,2025-01-01T01:04:05.783133,-41.217751,-32.342674,1747.023682,0.134775,-0.404576,-0.227669,-0.875397,50.00,PERSP,36.00,24.00
192,2025-01-01T01:04:26.024096,-41.357388,-32.166351,1747.033203,0.132910,-0.405078,-0.226802,-0.875675,50.00,PERSP,36.00,24.00
193,2025-01-01T01:04:46.265060,-41.497501,-31.990526,1747.031616,0.131066,-0.405607,-0.225933,-0.875933,50.00,PERSP,36.00,24.00
194,2025-01-01T01:05:06.506024,-41.497501,-31.990526,1747.031616,0.131066,-0.405607,-0.225933,-0.875933,50.00,PERSP,36.00,24.00
195,2025-01-01T01:05:26.746988,-41.758476,-31.639248,1747.045654,0.127339,-0.406463,-0.224236,-0.876522,50.00,PERSP,36.00,24.00
196,2025-01-01T01:05:46.987952,-41.893333,-31.465136,1747.046875,0.125533,-0.406989,-0.223379,-0.876757,50.00,PERSP,36.00,24.00
197,2025-01-01T01:06:07.228916,-42.022114,-31.291386,1747.051025,0.123708,-0.407422,-0.222541,-0.877028,50.00,PERSP,36.00,24.00
198,2025-01-01T01:06:27.469880,-42.154549,-31.118996,1747.063965,0.121933,-0.407940,-0.221695,-0.877251,50.00,PERSP,36.00,24.00
199,2025-01-01T01:06:47.710843,-42.276588,-30.947222,1747.082886,0.120130,-0.408340,-0.220874,-0.877520,50.00,PERSP,36.00,24.00
200,2025-01-01T01:07:07.951807,-42.403419,-30.776955,1747.082275,0.118379,-0.408820,-0.220046,-0.877743,50.00,PERSP,36.00,24.00
201,2025-01-01T01:07:28.192771,-42.522659,-30.607685,1747.103394,0.116608,-0.409201,-0.219242,-0.878003,50.00,PERSP,36.00,24.00
202,2025-01-01T01:07:48.433735,-42.522659,-30.607685,1747.103394,0.116608,-0.409201,-0.219242,-0.878003,50.00,PERSP,36.00,24.00
203,2025-01-01T01:08:08.674699,-42.760094,-30.274036,1747.119385,0.113175,-0.410065,-0.217637,-0.878448,50.00,PERSP,36.00,24.00
204,2025-01-01T01:08:28.915663,-42.875439,-30.109571,1747.138916,0.111481,-0.410465,-0.216853,-0.878672,50.00,PERSP,36.00,24.00
205,2025-01-01T01:08:49.156627,-42.995247,-29.947174,1747.142944,0.109849,-0.410956,-0.216061,-0.878843,50.00,PERSP,36.00,24.00
206,2025-01-01T01:09:09.397590,-43.099865,-29.786247,1747.145874,0.108172,-0.411267,-0.215310,-0.879091,50.00,PERSP,36.00,24.00
207,2025-01-01T01:09:29.638554,-43.206383,-29.627598,1747.150879,0.106544,-0.411633,-0.214559,-0.879301,50.00,PERSP,36.00,24.00
208,2025-01-01T01:09:49.879518,-43.318218,-29.471144,1747.154663,0.104980,-0.412086,-0.213802,-0.879462,50.00,PERSP,36.00,24.00
209,2025-01-01T01:10:10.120482,-43.425495,-29.317028,1747.158813,0.103428,-0.412497,-0.213064,-0.879632,50.00,PERSP,36.00,24.00
210,2025-01-01T01:10:30.361446,-43.528782,-29.165133,1747.163574,0.101902,-0.412893,-0.212338,-0.879800,50.00,PERSP,36.00,24.00
211,2025-01-01T01:10:50.602410,-43.627705,-29.015787,1747.156982,0.100380,-0.413223,-0.211637,-0.879989,50.00,PERSP,36.00,24.00
212,2025-01-01T01:11:10.843373,-43.724731,-28.868994,1747.155640,0.098905,-0.413586,-0.210941,-0.880153,50.00,PERSP,36.00,24.00
213,2025-01-01T01:11:31.084337,-43.820995,-28.724916,1747.153687,0.097462,-0.413946,-0.210257,-0.880308,50.00,PERSP,36.00,24.00
214,2025-01-01T01:11:51.325301,-43.915741,-28.583618,1747.136597,0.096064,-0.414329,-0.209581,-0.880442,50.00,PERSP,36.00,24.00
215,2025-01-01T01:12:11.566265,-44.003841,-28.445415,1747.145508,0.094667,-0.414630,-0.208935,-0.880605,50.00,PERSP,36.00,24.00
216,2025-01-01T01:12:31.807229,-44.086433,-28.310223,1747.162476,0.093293,-0.414896,-0.208309,-0.880775,50.00,PERSP,36.00,24.00
217,2025-01-01T01:12:52.048193,-44.176052,-28.178043,1747.175781,0.091992,-0.415253,-0.207679,-0.880893,50.00,PERSP,36.00,24.00
218,2025-01-01T01:13:12.289157,-44.250481,-28.049215,1747.170410,0.090671,-0.415465,-0.207092,-0.881068,50.00,PERSP,36.00,24.00
219,2025-01-01T01:13:32.530120,-44.334026,-27.923550,1747.152954,0.089445,-0.415812,-0.206491,-0.881170,50.00,PERSP,36.00,24.00
220,2025-01-01T01:13:52.771084,-44.407696,-27.801470,1747.162964,0.088215,-0.416056,-0.205927,-0.881311,50.00,PERSP,36.00,24.00
221,2025-01-01T01:14:13.012048,-44.487629,-27.682638,1747.155396,0.087073,-0.416414,-0.205354,-0.881389,50.00,PERSP,36.00,24.00
222,2025-01-01T01:14:33.253012,-44.552757,-27.567762,1747.159058,0.085901,-0.416598,-0.204833,-0.881539,50.00,PERSP,36.00,24.00
223,2025-01-01T01:14:53.493976,-44.626427,-27.456356,1747.150879,0.084828,-0.416920,-0.204298,-0.881614,50.00,PERSP,36.00,24.00
224,2025-01-01T01:15:13.734940,-44.690224,-27.348722,1747.151978,0.083755,-0.417140,-0.203801,-0.881728,50.00,PERSP,36.00,24.00
225,2025-01-01T01:15:33.975904,-44.752880,-27.245012,1747.138550,0.082730,-0.417371,-0.203318,-0.881827,50.00,PERSP,36.00,24.00
226,2025-01-01T01:15:54.216867,-44.814777,-27.145254,1747.120117,0.081748,-0.417598,-0.202852,-0.881918,50.00,PERSP,36.00,24.00
227,2025-01-01T01:16:14.457831,-44.873066,-27.049223,1747.108887,0.080814,-0.417836,-0.202401,-0.881995,50.00,PERSP,36.00,24.00
228,2025-01-01T01:16:34.698795,-44.922813,-26.957752,1747.098145,0.079883,-0.417970,-0.201989,-0.882111,50.00,PERSP,36.00,24.00
229,2025-01-01T01:16:54.939759,-44.972939,-26.870316,1747.096436,0.079010,-0.418133,-0.201589,-0.882204,50.00,PERSP,36.00,24.00
230,2025-01-01T01:17:15.180723,-45.024773,-26.786814,1747.082520,0.078204,-0.418348,-0.201195,-0.882264,50.00,PERSP,36.00,24.00
231,2025-01-01T01:17:35.421687,-45.073002,-26.707571,1747.083618,0.077433,-0.418534,-0.200826,-0.882328,50.00,PERSP,36.00,24.00
232,2025-01-01T01:17:55.662651,-45.119423,-26.632555,1747.078125,0.076716,-0.418735,-0.200471,-0.882376,50.00,PERSP,36.00,24.00
233,2025-01-01T01:18:15.903614,-45.166039,-26.561964,1747.076416,0.076049,-0.418943,-0.200133,-0.882412,50.00,PERSP,36.00,24.00
234,2025-01-01T01:18:36.144578,-45.199074,-26.496347,1747.074219,0.075376,-0.419019,-0.199842,-0.882499,50.00,PERSP,36.00,24.00
235,2025-01-01T01:18:56.385542,-45.237335,-26.434448,1747.072266,0.074792,-0.419195,-0.199548,-0.882532,50.00,PERSP,36.00,24.00
236,2025-01-01T01:19:16.626506,-45.264484,-26.378094,1747.073730,0.074199,-0.419228,-0.199305,-0.882621,50.00,PERSP,36.00,24.00
237,2025-01-01T01:19:36.867470,-45.305878,-26.324905,1747.064819,0.073756,-0.419505,-0.199027,-0.882589,50.00,PERSP,36.00,24.00
238,2025-01-01T01:19:57.108434,-45.333218,-26.277361,1747.069214,0.073284,-0.419592,-0.198810,-0.882636,50.00,PERSP,36.00,24.00
239,2025-01-01T01:20:17.349398,-45.360275,-26.234201,1747.069824,0.072874,-0.419709,-0.198606,-0.882661,50.00,PERSP,36.00,24.00
240,2025-01-01T01:20:37.590361,-45.371952,-26.196333,1747.074707,0.072446,-0.419661,-0.198457,-0.882752,50.00,PERSP,36.00,24.00
241,2025-01-01T01:20:57.831325,-45.345654,-26.167664,1747.327026,0.071901,-0.419181,-0.198437,-0.883029,50.00,PERSP,36.00,24.00
242,2025-01-01T01:21:18.072289,-45.250908,-26.150913,1747.942017,0.071076,-0.417862,-0.198640,-0.883675,50.00,PERSP,36.00,24.00
243,2025-01-01T01:21:38.313253,-45.043655,-26.147684,1748.754150,0.069741,-0.415175,-0.199174,-0.884927,50.00,PERSP,36.00,24.00
244,2025-01-01T01:21:58.554217,-44.758087,-26.155226,1749.626343,0.068067,-0.411555,-0.199931,-0.886576,50.00,PERSP,36.00,24.00
245,2025-01-01T01:22:18.795181,-44.400520,-26.172007,1750.424561,0.066079,-0.407077,-0.200883,-0.888576,50.00,PERSP,36.00,24.00
246,2025-01-01T01:22:39.036145,-43.937855,-26.199938,1751.127197,0.063643,-0.401432,-0.202090,-0.891045,50.00,PERSP,36.00,24.00
247,2025-01-01T01:22:59.277108,-43.372646,-26.239693,1751.683594,0.060750,-0.394605,-0.203542,-0.893961,50.00,PERSP,36.00,24.00
248,2025-01-01T01:23:19.518072,-42.720856,-26.289631,1752.062256,0.057498,-0.386842,-0.205174,-0.897191,50.00,PERSP,36.00,24.00
249,2025-01-01T01:23:39.759036,-41.955524,-26.352787,1752.324219,0.053783,-0.377886,-0.207032,-0.900804,50.00,PERSP,36.00,24.00
250,2025-01-01T01:24:00,-40.722115,-26.462282,1752.526123,0.047972,-0.363755,-0.209903,-0.906268,50.00,PERSP,36.00,24.00
48,2025-01-01T00:15:51.325301,-41.693829,-31.728540,1747.770630,0.128263,-0.406253,-0.224677,-0.876371,50.00,PERSP,36.00,24.00
