帧索引,时间戳(ISO),卫星位置_x(m),卫星位置_y(m),卫星位置_z(m),卫星四元数_w,卫星四元数_x,卫星四元数_y,卫星四元数_z,摄像机焦距(mm),摄像机类型,摄像机传感器宽度(mm),摄像机传感器高度(mm)
76,2025-01-01T00:25:18.072289,27.168962,-2.396784,-0.700317,0.218171,-0.588250,-0.574093,0.526099,50.00,PERSP,36.00,24.00
77,2025-01-01T00:25:38.313253,27.219753,-1.743060,-0.703979,0.227779,-0.589426,-0.576061,0.518505,50.00,PERSP,36.00,24.00
78,2025-01-01T00:25:58.554217,27.251015,-1.123132,-0.725952,0.237439,-0.590521,-0.577956,0.510758,50.00,PERSP,36.00,24.00
79,2025-01-01T00:26:18.795181,27.269880,-0.529644,-0.754883,0.246961,-0.591513,-0.579741,0.503015,50.00,PERSP,36.00,24.00
80,2025-01-01T00:26:39.036145,27.274532,0.032705,-0.785767,0.256506,-0.592418,-0.581447,0.495142,50.00,PERSP,36.00,24.00
81,2025-01-01T00:26:59.277108,27.267738,0.567333,-0.820679,0.265993,-0.593229,-0.583059,0.487206,50.00,PERSP,36.00,24.00
82,2025-01-01T00:27:19.518072,27.253456,1.076946,-0.856079,0.275422,-0.593946,-0.584577,0.479208,50.00,PERSP,36.00,24.00
83,2025-01-01T00:27:39.759036,27.230431,1.558173,-0.892334,0.284826,-0.594572,-0.586007,0.471120,50.00,PERSP,36.00,24.00
84,2025-01-01T00:28:00,27.200150,2.016378,-0.931641,0.294182,-0.595104,-0.587345,0.462962,50.00,PERSP,36.00,24.00
85,2025-01-01T00:28:20.240964,27.162840,2.448239,-0.965210,0.303534,-0.595546,-0.588597,0.454694,50.00,PERSP,36.00,24.00
86,2025-01-01T00:28:40.481928,27.123913,2.860496,-0.997314,0.312758,-0.595891,-0.589746,0.446427,50.00,PERSP,36.00,24.00
87,2025-01-01T00:29:00.722892,27.078722,3.247167,-1.028687,0.322019,-0.596145,-0.590813,0.438012,50.00,PERSP,36.00,24.00
88,2025-01-01T00:29:20.963855,27.030411,3.614187,-1.038696,0.331220,-0.596306,-0.591786,0.429537,50.00,PERSP,36.00,24.00
89,2025-01-01T00:29:41.204819,26.984219,3.964735,-1.038940,0.340272,-0.596372,-0.592657,0.421085,50.00,PERSP,36.00,24.00
90,2025-01-01T00:30:01.445783,26.932690,4.293496,-1.041748,0.349355,-0.596346,-0.593443,0.412490,50.00,PERSP,36.00,24.00
91,2025-01-01T00:30:21.686747,26.880550,4.605074,-1.044067,0.358371,-0.596226,-0.594136,0.403841,50.00,PERSP,36.00,24.00
92,2025-01-01T00:30:41.927711,26.830044,4.901272,-1.036255,0.367280,-0.596015,-0.594732,0.395178,50.00,PERSP,36.00,24.00
93,2025-01-01T00:31:02.168675,26.777830,5.179765,-1.027100,0.376165,-0.595710,-0.595238,0.386421,50.00,PERSP,36.00,24.00
94,2025-01-01T00:31:22.409639,26.724220,5.441311,-1.024292,0.385026,-0.595310,-0.595653,0.377570,50.00,PERSP,36.00,24.00
95,2025-01-01T00:31:42.650602,26.672642,5.688286,-1.022217,0.393815,-0.594817,-0.595973,0.368670,50.00,PERSP,36.00,24.00
96,2025-01-01T00:32:02.891566,26.621403,5.922634,-1.027344,0.402519,-0.594233,-0.596200,0.359738,50.00,PERSP,36.00,24.00
97,2025-01-01T00:32:23.132530,26.571848,6.143121,-1.031494,0.411175,-0.593555,-0.596334,0.350733,50.00,PERSP,36.00,24.00
98,2025-01-01T00:32:43.373494,26.524328,6.353165,-1.051636,0.419697,-0.592791,-0.596374,0.341747,50.00,PERSP,36.00,24.00
99,2025-01-01T00:33:03.614458,26.476696,6.547498,-1.060913,0.428227,-0.591927,-0.596322,0.332632,50.00,PERSP,36.00,24.00
100,2025-01-01T00:33:23.855422,26.430937,6.732526,-1.064941,0.436650,-0.590976,-0.596178,0.323506,50.00,PERSP,36.00,24.00
101,2025-01-01T00:33:44.096386,26.384798,6.901274,-1.069214,0.445111,-0.589919,-0.595937,0.314214,50.00,PERSP,36.00,24.00
102,2025-01-01T00:34:04.337349,26.342836,7.063210,-1.080322,0.453403,-0.588783,-0.595606,0.304983,50.00,PERSP,36.00,24.00
103,2025-01-01T00:34:24.578313,26.300495,7.211665,-1.104248,0.461695,-0.587543,-0.595178,0.295624,50.00,PERSP,36.00,24.00
104,2025-01-01T00:34:44.819277,26.261581,7.353664,-1.113647,0.469851,-0.586222,-0.594661,0.286290,50.00,PERSP,36.00,24.00
105,2025-01-01T00:35:05.060241,26.225298,7.485886,-1.128296,0.477925,-0.584811,-0.594052,0.276922,50.00,PERSP,36.00,24.00
106,2025-01-01T00:35:25.301205,26.191748,7.610132,-1.141235,0.485895,-0.583315,-0.593353,0.267547,50.00,PERSP,36.00,24.00
107,2025-01-01T00:35:45.542169,26.157665,7.720874,-1.153931,0.493892,-0.581708,-0.592552,0.258009,50.00,PERSP,36.00,24.00
108,2025-01-01T00:36:05.783133,26.126717,7.824912,-1.159058,0.501749,-0.580022,-0.591665,0.248504,50.00,PERSP,36.00,24.00
109,2025-01-01T00:36:26.024096,26.098236,7.920321,-1.173706,0.509534,-0.578246,-0.590685,0.238954,50.00,PERSP,36.00,24.00
110,2025-01-01T00:36:46.265060,26.070965,8.006570,-1.194336,0.517271,-0.576370,-0.589608,0.229327,50.00,PERSP,36.00,24.00
111,2025-01-01T00:37:06.506024,26.047398,8.087948,-1.211914,0.524866,-0.574421,-0.588448,0.219741,50.00,PERSP,36.00,24.00
112,2025-01-01T00:37:26.746988,26.023569,8.157102,-1.229736,0.532460,-0.572359,-0.587183,0.210016,50.00,PERSP,36.00,24.00
113,2025-01-01T00:37:46.987952,26.005318,8.223004,-1.234497,0.539876,-0.570236,-0.585843,0.200383,50.00,PERSP,36.00,24.00
114,2025-01-01T00:38:07.228916,25.987209,8.278589,-1.245117,0.547270,-0.568005,-0.584400,0.190637,50.00,PERSP,36.00,24.00
115,2025-01-01T00:38:27.469880,25.971022,8.325716,-1.254395,0.554597,-0.565679,-0.582862,0.180835,50.00,PERSP,36.00,24.00
116,2025-01-01T00:38:47.710843,25.958147,8.368637,-1.259766,0.561774,-0.563285,-0.581246,0.171091,50.00,PERSP,36.00,24.00
117,2025-01-01T00:39:07.951807,25.946777,8.402044,-1.265015,0.568912,-0.560788,-0.579529,0.161254,50.00,PERSP,36.00,24.00
118,2025-01-01T00:39:28.192771,25.938080,8.429485,-1.266113,0.575938,-0.558210,-0.577726,0.151423,50.00,PERSP,36.00,24.00
119,2025-01-01T00:39:48.433735,25.934078,8.452761,-1.266724,0.582823,-0.555566,-0.575848,0.141642,50.00,PERSP,36.00,24.00
120,2025-01-01T00:40:08.674699,25.928146,8.462932,-1.269409,0.589714,-0.552797,-0.573853,0.131702,50.00,PERSP,36.00,24.00
121,2025-01-01T00:40:28.915663,25.925171,8.467690,-1.268433,0.596514,-0.549940,-0.571767,0.121735,50.00,PERSP,36.00,24.00
122,2025-01-01T00:40:49.156627,25.925447,8.464900,-1.269531,0.603196,-0.547007,-0.569598,0.111787,50.00,PERSP,36.00,24.00
123,2025-01-01T00:41:09.397590,25.929159,8.459566,-1.269043,0.609719,-0.544017,-0.567362,0.101918,50.00,PERSP,36.00,24.00
124,2025-01-01T00:41:29.638554,25.934908,8.445155,-1.268433,0.616181,-0.540929,-0.565028,0.091984,50.00,PERSP,36.00,24.00
125,2025-01-01T00:41:49.879518,25.941328,8.421175,-1.263184,0.622592,-0.537733,-0.562587,0.081963,50.00,PERSP,36.00,24.00
126,2025-01-01T00:42:10.120482,25.951275,8.392612,-1.251709,0.628860,-0.534476,-0.560077,0.072002,50.00,PERSP,36.00,24.00
127,2025-01-01T00:42:30.361446,25.961079,8.353273,-1.248291,0.635104,-0.531096,-0.557447,0.061910,50.00,PERSP,36.00,24.00
128,2025-01-01T00:42:50.602410,25.975859,8.309224,-1.241333,0.641177,-0.527671,-0.554761,0.051923,50.00,PERSP,36.00,24.00
129,2025-01-01T00:43:10.843373,25.992649,8.257579,-1.232178,0.647163,-0.524157,-0.551982,0.041909,50.00,PERSP,36.00,24.00
130,2025-01-01T00:43:31.084337,26.011381,8.199301,-1.217041,0.653041,-0.520564,-0.549120,0.031898,50.00,PERSP,36.00,24.00
